c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,Application
0.053235156,0.0513,0.0512,0.04775,0.0513,0.056475,0.007576512,0.007606282,5.79E-05,0.979179688,0.98,0.981,0.977,0.98,0.981,0.004123927,0.004140131,1.71E-05,-0.22175,-0.221,-0.213,-0.22575,-0.221,-0.217,0.007996093,0.008027512,6.44E-05,0.001373541,0.002515,0.0262,-0.01185,0.002515,0.014675,0.023014046,0.023104475,0.000533817,-0.001762281,0.000153,0.0288,-0.0081825,0.000153,0.0123,0.023947819,0.024041917,0.000578014,-0.003263336,0.000523,0.00292,-0.01175,0.000523,0.00724,0.018957463,0.019031952,0.000362215,Facebook
0.051633594,0.05125,0.0512,0.0482,0.05125,0.055,0.004938058,0.004957461,2.46E-05,0.979164063,0.979,0.981,0.97625,0.979,0.981,0.003722351,0.003736977,1.40E-05,-0.221554688,-0.2215,-0.213,-0.228,-0.2215,-0.215,0.007533061,0.007562661,5.72E-05,-0.00226242,0.0010405,0.0125,-0.00895,0.0010405,0.010225,0.019541236,0.019618019,0.000384867,0.006591758,0.002005,-0.00573,-0.00486,0.002005,0.01245,0.019124535,0.019199681,0.000368628,0.001377565,0.00388,0.0115,-0.0028675,0.00388,0.009175,0.014404722,0.014461322,0.00020913,Facebook
0.051642188,0.05165,0.0526,0.0482,0.05165,0.0543,0.005102582,0.005122632,2.62E-05,0.98015625,0.98,0.983,0.977,0.98,0.983,0.00408013,0.004096162,1.68E-05,-0.217679688,-0.216,-0.213,-0.226,-0.216,-0.21025,0.008801574,0.008836158,7.81E-05,-0.002728369,0.00223,0.0135,-0.012,0.00223,0.0103,0.019657117,0.019734355,0.000389445,0.005029156,0.001465,0.0199,-0.007345,0.001465,0.01315,0.021118061,0.02120104,0.000449484,0.000371976,0.00277,0.0108,-0.0090025,0.00277,0.009545,0.01502211,0.015081136,0.000227441,Facebook
0.998914062,0.9105,1.26,0.792,0.9105,1.225,0.304684699,0.305881893,0.093563733,-0.179911563,-0.119,-0.478,-0.2675,-0.119,-0.053125,0.1774625,0.178159801,0.031740915,-0.034400547,-0.03495,0.191,-0.087075,-0.03495,0.01975,0.083661929,0.08399066,0.007054431,-0.607450781,-0.557,-0.541,-0.80275,-0.557,-0.37925,0.438996953,0.440721898,0.194235791,0.144879531,0.0698,-0.311,-0.224,0.0698,0.36425,0.466960305,0.468795127,0.219768871,-0.072039734,-0.05795,-0.103,-0.21775,-0.05795,0.08185,0.250816805,0.251802336,0.063404417,Whatsapp
1.018023438,0.925,1.26,0.76875,0.925,1.26,0.321827289,0.323091841,0.104388338,-0.145575938,-0.0808,-0.152,-0.24675,-0.0808,-0.0307,0.157030291,0.157647309,0.024852674,-0.029170922,-0.0264,-0.117,-0.0908,-0.0264,0.0298,0.077847195,0.078153079,0.006107904,-0.327739141,-0.355,-0.816,-0.56875,-0.355,-0.080225,0.399422587,0.400992034,0.160794611,0.101017266,-0.00663,0.832,-0.23025,-0.00663,0.32,0.465031435,0.466858678,0.217957025,0.009749297,0.0158,0.176,-0.12075,0.0158,0.176,0.223961337,0.224841346,0.050553631,Whatsapp
1.0393125,0.955,1.06,0.80325,0.955,1.285,0.302337941,0.303525914,0.09212798,-0.148262813,-0.08795,-0.291,-0.268,-0.08795,-0.0306,0.170943022,0.171614707,0.029451608,-0.020325922,-0.0278,-0.117,-0.075475,-0.0278,0.03345,0.073150123,0.073437551,0.005393074,-0.002781164,-0.02315,-0.296,-0.24525,-0.02315,0.19825,0.394830879,0.396382283,0.157118914,0.031739297,-0.0989,-0.278,-0.29825,-0.0989,0.27275,0.445847857,0.447599722,0.200345511,0.005071953,-0.00218,0.12,-0.1305,-0.00218,0.163,0.197713789,0.198490663,0.039398543,Whatsapp
1.012320313,0.942,1.26,0.80325,0.942,1.2375,0.288186922,0.289319292,0.083705652,-0.132035313,-0.09075,-0.0548,-0.22025,-0.09075,-0.024125,0.165342185,0.165991862,0.027553298,-0.023662555,-0.031,-0.168,-0.076975,-0.031,0.025875,0.074941461,0.075235928,0.005660445,0.024927195,0.0195,0.127,-0.21375,0.0195,0.19375,0.398808296,0.400375329,0.160300404,-0.008612266,-0.1001,0.275,-0.34925,-0.1001,0.2035,0.466430617,0.468263358,0.219270572,0.019746797,0.03205,0.195,-0.085825,0.03205,0.131,0.181681622,0.182395502,0.033268119,Whatsapp
1.011132813,0.913,1.26,0.79875,0.913,1.2275,0.300444758,0.301625292,0.090977817,-0.122856781,-0.07955,0.0127,-0.18575,-0.07955,-0.014975,0.159479261,0.160105901,0.0256339,-0.044671461,-0.0462,-0.0534,-0.100475,-0.0462,0.014975,0.079471826,0.079784094,0.006365502,-0.071463672,-0.0301,0.121,-0.27575,-0.0301,0.13325,0.395651218,0.397205845,0.157772483,-0.026715492,-0.02825,-0.201,-0.383,-0.02825,0.16975,0.484989081,0.486894743,0.23706649,0.042023766,0.05565,-0.101,-0.058025,0.05565,0.18175,0.217083487,0.21793647,0.047496305,Whatsapp
1.033726563,0.9385,0.847,0.835,0.9385,1.2675,0.323884569,0.325157205,0.105727208,-0.161840375,-0.1035,-0.104,-0.26025,-0.1035,-0.040875,0.190949826,0.191700123,0.036748937,-0.046331875,-0.05505,-0.129,-0.10375,-0.05505,0.023325,0.08947356,0.089825128,0.008068554,0.003239766,0.0362,-0.151,-0.22775,0.0362,0.26625,0.456252994,0.458045744,0.209805904,-0.035636742,-0.0318,-0.388,-0.44525,-0.0318,0.20375,0.527109517,0.529180682,0.280032194,-0.003000219,0.00305,0.124,-0.0972,0.00305,0.16275,0.244070924,0.245029949,0.060039676,Facebook
1.025882813,0.9535,1.33,0.79125,0.9535,1.2575,0.320768769,0.322029162,0.103702781,-0.155657578,-0.094,-0.135,-0.26225,-0.094,-0.0266,0.180195318,0.180903357,0.032726025,-0.037169609,-0.04195,-0.129,-0.0891,-0.04195,0.030625,0.088545913,0.088893835,0.007902114,0.031147187,0.0992,-0.107,-0.2745,0.0992,0.28425,0.4455636,0.447314347,0.200090125,0.0009625,-0.04745,1.08,-0.42025,-0.04745,0.24125,0.542272363,0.544403107,0.296374743,-0.038473281,-0.03545,-0.414,-0.15175,-0.03545,0.12775,0.227514403,0.228408373,0.052170385,Facebook
1.00278125,0.9215,1.33,0.7745,0.9215,1.2175,0.300646697,0.301828025,0.091100156,-0.121912813,-0.08,-0.111,-0.18425,-0.08,-0.0182,0.152717432,0.153317503,0.023506257,-0.024800234,-0.0289,0.031,-0.07985,-0.0289,0.033225,0.08088536,0.081203182,0.006593957,0.03988,0.0496,-0.109,-0.21325,0.0496,0.27975,0.368165982,0.369612613,0.136613483,0.016572656,-0.0528,-0.422,-0.3625,-0.0528,0.23925,0.49985804,0.501822126,0.251825447,0.00219382,0.0002995,-0.271,-0.15175,0.0002995,0.178,0.219350408,0.220212299,0.048493457,Facebook
1.019632812,0.936,1.27,0.8085,0.936,1.23,0.292662772,0.293812728,0.086325919,-0.119796273,-0.0859,-0.119,-0.19575,-0.0859,-0.0171,0.155587856,0.156199205,0.024398192,-0.021549367,-0.0239,-0.107,-0.069575,-0.0239,0.03225,0.077310702,0.077614478,0.006024007,0.043331875,0.0172,-0.107,-0.19725,0.0172,0.27725,0.37650949,0.377988904,0.142875612,0.008890625,-0.066,0.291,-0.3155,-0.066,0.24975,0.466935357,0.468770081,0.219745389,0.01470457,0.00653,0.241,-0.10115,0.00653,0.15325,0.196133422,0.196904087,0.038771219,Facebook
1.034234375,0.957,1.02,0.799,0.957,1.265,0.309209337,0.310424309,0.096363252,-0.123569945,-0.0865,-0.0439,-0.219,-0.0865,-0.020675,0.156059,0.1566722,0.024546178,-0.021441008,-0.0329,-0.107,-0.075,-0.0329,0.0314,0.081730536,0.082051679,0.006732478,-0.007829062,0.00269,-0.558,-0.256,0.00269,0.23475,0.385142746,0.386656082,0.149502926,0.039451641,-0.0494,0.39,-0.3155,-0.0494,0.26675,0.490523948,0.492451358,0.24250834,-0.003150969,-0.000722,0.122,-0.12875,-0.000722,0.1385,0.198622157,0.1994026,0.039761397,Whatsapp
1.009992188,0.925,1.06,0.77875,0.925,1.245,0.317150804,0.318396981,0.101376638,-0.136339305,-0.08555,-0.12,-0.21325,-0.08555,-0.0355,0.161184567,0.161817907,0.026185035,-0.013424156,-0.021,-0.111,-0.075775,-0.021,0.0483,0.086731601,0.087072395,0.007581602,0.004989141,0.01003,-0.219,-0.22675,0.01003,0.24075,0.394403207,0.395952931,0.156778723,-0.012774383,-0.0564,0.212,-0.3955,-0.0564,0.21875,0.518907908,0.520946846,0.271385617,0.001661094,0.002335,0.335,-0.12275,0.002335,0.175,0.224931414,0.225815234,0.05099252,Whatsapp
1.007046875,0.91,0.952,0.816,0.91,1.1975,0.285851247,0.286974439,0.082354328,-0.13164032,-0.0803,-0.12,-0.19375,-0.0803,-0.03135,0.172088711,0.172764898,0.02984771,-0.019974453,-0.02085,-0.0931,-0.078625,-0.02085,0.039225,0.080589695,0.080906355,0.006545838,0.034260391,0.007485,0.486,-0.2235,0.007485,0.304,0.404561564,0.406151203,0.164958799,-0.028552195,-0.018,-0.676,-0.3975,-0.018,0.1795,0.480656688,0.482545327,0.232849992,0.013523437,0.004625,0.23,-0.0876,0.004625,0.19675,0.21409274,0.214933972,0.046196612,Facebook
1.029976563,0.963,1.44,0.813,0.963,1.2475,0.300229013,0.3014087,0.090847204,-0.167172578,-0.1205,-0.121,-0.2555,-0.1205,-0.02935,0.183520538,0.184241643,0.033944983,-0.038990414,-0.03755,-0.101,-0.09915,-0.03755,0.0222,0.097780166,0.098164372,0.009636244,-0.539526406,-0.5265,-1.15,-0.864,-0.5265,-0.284,0.483969746,0.485871403,0.23607102,0.138056797,0.1065,-0.621,-0.26775,0.1065,0.4175,0.514987648,0.517011183,0.267300563,0.009348281,0.027,-0.123,-0.10475,0.027,0.157,0.200384171,0.201171538,0.040469988,Whatsapp
1.002875,0.934,1.03,0.794,0.934,1.2175,0.300307239,0.301487232,0.090894551,-0.147273516,-0.101,-0.2,-0.22225,-0.101,-0.020925,0.172966347,0.173645981,0.030152927,-0.031099008,-0.0344,-0.101,-0.092975,-0.0344,0.032975,0.083578849,0.083907255,0.007040427,-0.243797797,-0.2495,-0.311,-0.46725,-0.2495,-0.01186,0.415342651,0.416974652,0.173867861,0.077190703,-0.004695,0.213,-0.26425,-0.004695,0.39325,0.494213241,0.496155147,0.24616993,0.023227734,0.0535,0.118,-0.080725,0.0535,0.1445,0.200033908,0.200819899,0.040328632,Whatsapp
1.025085938,0.956,1.1,0.79525,0.956,1.2775,0.303202697,0.304394068,0.092655748,-0.134078242,-0.08405,-0.2,-0.2,-0.08405,-0.025175,0.165910196,0.166562105,0.027742935,-0.031625234,-0.03665,-0.0592,-0.08195,-0.03665,0.02065,0.076904162,0.077206341,0.005960819,-0.117085398,-0.149,-0.311,-0.32625,-0.149,0.11345,0.387566979,0.389089842,0.151390905,0.056175781,-0.01615,-0.116,-0.32575,-0.01615,0.37375,0.515072967,0.517096837,0.267389139,0.023665344,0.06715,0.118,-0.12375,0.06715,0.1445,0.228524821,0.229422761,0.052634803,Whatsapp
1.03459375,0.9795,1.57,0.79825,0.9795,1.3025,0.302138975,0.303326166,0.092006763,-0.146650648,-0.08905,-0.321,-0.29375,-0.08905,-0.018425,0.188953896,0.18969635,0.035984705,-0.032348828,-0.0416,-0.0592,-0.080525,-0.0416,0.0057625,0.075137984,0.075433222,0.005690171,-0.095616742,-0.05935,-0.112,-0.40175,-0.05935,0.221,0.492826072,0.494762528,0.244789959,0.040882266,0.006445,0.349,-0.3935,0.006445,0.37,0.549766253,0.551926443,0.304622798,0.005426281,0.03405,0.118,-0.161,0.03405,0.22375,0.250734276,0.251719483,0.063362698,Whatsapp
1.006054688,0.9315,1.41,0.7965,0.9315,1.185,0.282427267,0.283537005,0.080393233,-0.131436625,-0.06645,-0.362,-0.29125,-0.06645,-0.00751,0.18175958,0.182473766,0.033296675,-0.031348594,-0.03995,-0.111,-0.095625,-0.03995,0.025125,0.077144825,0.077447949,0.005998185,0.166167578,0.1565,0.697,-0.11025,0.1565,0.60025,0.554747773,0.556927537,0.310168282,-0.036145859,-0.13,-0.408,-0.406,-0.13,0.1925,0.482304997,0.484200113,0.234449749,0.013173844,0.0408,0.209,-0.1385,0.0408,0.17575,0.218289593,0.219147315,0.048025546,Facebook
1.016875,0.925,0.796,0.82625,0.925,1.2375,0.283550894,0.284665047,0.081034189,-0.109915656,-0.06365,-0.128,-0.2055,-0.06365,-0.0067975,0.15540479,0.15601542,0.024340811,-0.031280719,-0.04015,-0.128,-0.0926,-0.04015,0.016975,0.071466022,0.071746833,0.005147608,0.220060156,0.171,0.555,-0.0609,0.171,0.54775,0.43839684,0.440119428,0.193705111,-0.0520675,-0.1185,-0.524,-0.3965,-0.1185,0.14675,0.43779076,0.439510966,0.19316989,0.013771969,0.05085,0.209,-0.09235,0.05085,0.15625,0.18668823,0.187421782,0.035126924,Facebook
1.033617188,0.995,1.3,0.81275,0.995,1.28,0.315755719,0.316996414,0.100486726,-0.132646359,-0.09025,-0.404,-0.2395,-0.09025,-0.018275,0.167276945,0.167934225,0.028201904,-0.029212125,-0.0397,-0.113,-0.085725,-0.0397,0.016625,0.081778451,0.082099782,0.006740374,0.001514141,0.02805,-0.3,-0.263,0.02805,0.28225,0.379557882,0.381049275,0.14519855,-0.056832109,-0.0881,-0.381,-0.38,-0.0881,0.14775,0.463170375,0.464990305,0.216215984,-0.010282578,0.010855,0.116,-0.12725,0.010855,0.11475,0.203184691,0.203983062,0.04160909,Whatsapp
1.0183125,0.97,1.28,0.78575,0.97,1.275,0.335445523,0.336763586,0.113409713,-0.145808172,-0.1055,-0.111,-0.2395,-0.1055,-0.0429,0.159345029,0.159971141,0.025590766,-0.028231719,-0.0406,-0.0562,-0.088275,-0.0406,0.04045,0.093631367,0.093999272,0.008835863,-0.035731016,0.01805,0.208,-0.33675,0.01805,0.21525,0.3827614,0.38426538,0.147659882,0.001866172,-0.05175,-0.0766,-0.36775,-0.05175,0.20775,0.498338895,0.500297012,0.2502971,-0.013245859,-0.00557,0.203,-0.1345,-0.00557,0.1415,0.211208013,0.21203791,0.044960075,Whatsapp
0.996796875,0.906,1.1,0.77325,0.906,1.2475,0.322302637,0.323569057,0.104696935,-0.13079682,-0.09825,-0.111,-0.1855,-0.09825,-0.01965,0.154763902,0.155372014,0.024140463,-0.028105313,-0.02365,-0.0487,-0.0823,-0.02365,0.030775,0.088384243,0.088731531,0.007873285,-0.096038984,-0.0724,-0.511,-0.3465,-0.0724,0.14625,0.398761603,0.400328453,0.16026287,0.054054922,0.013825,-0.0766,-0.3275,0.013825,0.27075,0.498196724,0.500154283,0.250154306,0.00325393,-0.00605,0.203,-0.11825,-0.00605,0.1695,0.205772454,0.206580993,0.042675707,Whatsapp
1.032601563,0.962,0.839,0.78275,0.962,1.2775,0.332049491,0.333354209,0.111125029,-0.129043172,-0.08345,-0.0712,-0.22225,-0.08345,-0.011225,0.161554866,0.162189662,0.026305486,-0.026913734,-0.02075,-0.103,-0.08255,-0.02075,0.026,0.086571233,0.086911397,0.007553591,-0.048425,-0.0418,-0.11,-0.2895,-0.0418,0.262,0.439303699,0.44102985,0.194507328,0.040461641,-0.00504,-0.148,-0.32525,-0.00504,0.281,0.5077715,0.509766681,0.259862069,-0.007803102,-0.00806,-0.286,-0.12925,-0.00806,0.16725,0.209162138,0.209983997,0.044093279,Whatsapp
1.030695313,0.962,1.31,0.80325,0.962,1.285,0.326067707,0.327348921,0.107157316,-0.142082023,-0.09095,-0.155,-0.263,-0.09095,-0.01175,0.172379222,0.17305655,0.02994857,-0.023466469,-0.0298,-0.102,-0.087475,-0.0298,0.03245,0.084807183,0.085140415,0.00724889,0.017589297,-0.0121,-0.226,-0.2555,-0.0121,0.35725,0.406584444,0.408182031,0.16661257,0.020425937,-0.02935,1.23,-0.36625,-0.02935,0.307,0.502895149,0.504871169,0.254894898,-0.014343984,0.003285,-0.135,-0.13725,0.003285,0.159,0.208420171,0.209239114,0.043781007,Whatsapp
1.0230625,0.939,1.03,0.73825,0.939,1.1775,0.368659475,0.370108044,0.136979965,-0.179670234,-0.1445,-0.161,-0.32825,-0.1445,-0.027175,0.205694022,0.206502253,0.042643181,-0.006391375,0.00132,0.104,-0.04955,0.00132,0.03875,0.086255029,0.08659395,0.007498512,-0.229851563,-0.2545,-0.442,-0.454,-0.2545,0.0282,0.421639156,0.423295898,0.179179417,-0.00845125,-0.0277,0.309,-0.22975,-0.0277,0.2365,0.404896001,0.406486954,0.165231644,-0.028325484,-0.03075,-0.199,-0.1765,-0.03075,0.1605,0.27902794,0.280124322,0.078469636,Whatsapp
1.01190625,0.924,1.03,0.7405,0.924,1.195,0.343601887,0.344951998,0.118991881,-0.151806237,-0.0934,-0.161,-0.29375,-0.0934,-0.0192,0.181982043,0.182697103,0.033378231,-0.017768641,-0.01012,0.0351,-0.06285,-0.01012,0.0273,0.074267917,0.074559737,0.005559154,-0.3382125,-0.2715,0.322,-0.5835,-0.2715,-0.03245,0.497031122,0.498984101,0.248985133,0.032578359,-0.01665,-0.399,-0.21675,-0.01665,0.30225,0.411459605,0.413076348,0.170632069,0.005772586,0.0274,0.11,-0.15575,0.0274,0.1985,0.255193767,0.256196497,0.065636645,Whatsapp
1.017703125,0.913,1.12,0.72625,0.913,1.29,0.364523327,0.365955644,0.133923533,-0.149835378,-0.09405,-0.35,-0.2675,-0.09405,0.000551408,0.214469176,0.215311887,0.046359209,-0.024242188,-0.0368,-0.0694,-0.0694,-0.0368,0.01725,0.083313611,0.083640974,0.006995813,-0.439010391,-0.3945,-0.361,-0.791,-0.3945,-0.03095,0.53436038,0.536460036,0.28778937,0.050850078,0.116,0.174,-0.211,0.116,0.34525,0.4406215,0.442352828,0.195676025,0.014663047,0.06105,0.11,-0.19025,0.06105,0.21025,0.276238211,0.277323631,0.076908396,Whatsapp
1.018375,0.8815,1.12,0.72375,0.8815,1.275,0.378101012,0.379586679,0.144086047,-0.156836875,-0.1235,-0.16,-0.26975,-0.1235,-0.0064275,0.21315935,0.213996915,0.045794679,-0.038146172,-0.04125,-0.152,-0.087625,-0.04125,0.012895,0.084260863,0.084591948,0.007155798,-0.085110391,-0.0392,0.129,-0.44525,-0.0392,0.388,0.55166817,0.553835833,0.30673413,0.048202344,0.10035,0.49,-0.22975,0.10035,0.35525,0.442159597,0.44389697,0.19704452,-0.0089,0.031,0.167,-0.23675,0.031,0.22775,0.301576442,0.302761423,0.091664479,Instagram
0.995796875,0.878,1.13,0.7485,0.878,1.13,0.348757378,0.350127746,0.122589439,-0.148057891,-0.1375,-0.17,-0.249,-0.1375,0.01574,0.227422064,0.228315671,0.052128046,-0.044009375,-0.0457,-0.114,-0.086875,-0.0457,-0.0043825,0.079236721,0.079548065,0.006327895,-0.046579687,0.0055,-1.06,-0.50025,0.0055,0.51275,0.672796947,0.67544056,0.45621995,0.040930547,0.0286,-0.174,-0.209,0.0286,0.34125,0.414501765,0.416130462,0.173164561,0.001806406,-0.01975,-0.115,-0.18175,-0.01975,0.22625,0.315011353,0.316249123,0.100013508,Facebook
1.037835938,0.9235,1.13,0.7535,0.9235,1.245,0.394068775,0.395617185,0.156512957,-0.16289575,-0.1395,0.126,-0.303,-0.1395,0.02695,0.249802245,0.25078379,0.06289251,-0.031804148,-0.03505,-0.114,-0.0766,-0.03505,0.025325,0.093001938,0.093367369,0.008717466,0.107528437,0.168,-1.06,-0.46775,0.168,0.59675,0.734721738,0.737608671,0.544066552,-0.064120547,-0.09705,-0.209,-0.29875,-0.09705,0.23775,0.452131125,0.453907678,0.206032181,-0.004351953,-0.0278,-0.408,-0.14875,-0.0278,0.209,0.323368542,0.32463915,0.105390578,Facebook
1.007414063,0.881,1.05,0.67575,0.881,1.2475,0.416968515,0.418606905,0.175231741,-0.174445828,-0.1645,-0.174,-0.3125,-0.1645,-0.00347,0.21787312,0.218729207,0.047842466,-0.014062977,-0.007725,-0.0544,-0.059975,-0.007725,0.0504,0.088145038,0.088491385,0.007830725,0.487425914,0.448,0.221,0.094975,0.448,0.88075,0.508855854,0.510855295,0.260973132,-0.135058047,-0.116,-0.116,-0.3565,-0.116,0.1075,0.461098293,0.462910081,0.214285744,-0.001495078,0.054,0.213,-0.17975,0.054,0.213,0.324666534,0.325942242,0.106238345,Facebook
1.004640625,0.8835,1.52,0.73025,0.8835,1.285,0.39241575,0.393957665,0.155202641,-0.182727031,-0.167,-0.467,-0.31725,-0.167,-0.020725,0.210921176,0.211749946,0.04483804,-0.022515234,-0.005,0.142,-0.064075,-0.005,0.029025,0.081779575,0.08210091,0.006740559,-0.576195703,-0.59,-1.08,-0.926,-0.59,-0.23275,0.473219672,0.475079088,0.22570014,0.105070016,0.1305,0.5,-0.1345,0.1305,0.41275,0.409280566,0.410888747,0.168829562,0.017090625,0.0408,-0.127,-0.222,0.0408,0.2355,0.297058113,0.29822534,0.088938353,Whatsapp
0.987101563,0.918,0.781,0.75725,0.918,1.1525,0.309354389,0.310569932,0.096453683,-0.164449766,-0.1525,-0.344,-0.27675,-0.1525,-0.04075,0.195709776,0.196478776,0.038603909,-0.022081719,-0.0218,-0.176,-0.068725,-0.0218,0.0287,0.080218272,0.080533472,0.00648564,-0.255205078,-0.2485,-1.24,-0.69375,-0.2485,0.1645,0.649152963,0.651703672,0.424717676,0.045177047,0.03925,0.133,-0.2765,0.03925,0.3315,0.405521262,0.407114672,0.165742356,0.036981719,0.0806,-0.197,-0.124,0.0806,0.2385,0.274368384,0.275446457,0.075870751,Whatsapp
0.999375,0.924,1,0.76025,0.924,1.115,0.317831913,0.319080766,0.101812535,-0.175089844,-0.1305,-0.177,-0.271,-0.1305,-0.05805,0.270065493,0.271126658,0.073509665,-0.054349758,-0.04865,-0.176,-0.14175,-0.04865,0.025975,0.13426712,0.134794694,0.01816961,-0.357940625,-0.342,-1.22,-1.1475,-0.342,0.2095,0.86640026,0.869804597,0.756560036,0.078128594,0.0851,-0.373,-0.241,0.0851,0.406,0.504966109,0.506950266,0.256998573,-0.004246484,0.0252,0.288,-0.212,0.0252,0.21975,0.430662616,0.432354813,0.186930684,Whatsapp
1.009523438,0.9265,1.02,0.7255,0.9265,1.165,0.350974068,0.352353146,0.12415274,-0.200491641,-0.1555,-0.139,-0.36075,-0.1555,-0.037575,0.305289067,0.306488636,0.093935284,-0.065356867,-0.0619,-0.13,-0.14375,-0.0619,0.003835,0.133660881,0.134186073,0.018005902,-0.428335547,-0.374,-1.22,-1.1375,-0.374,0.055425,0.787678368,0.790773383,0.625322543,0.097344219,0.124,0.308,-0.18625,0.124,0.4535,0.510135364,0.512139833,0.262287208,0.015570234,0.0348,0.642,-0.17925,0.0348,0.25375,0.459453048,0.461258371,0.212759285,Whatsapp
1.02275,0.9385,1.69,0.72925,0.9385,1.2675,0.365964095,0.367402073,0.134984283,-0.212789141,-0.161,-0.376,-0.36725,-0.161,-0.03435,0.313626342,0.31485867,0.099135982,-0.055324719,-0.05605,-0.13,-0.1185,-0.05605,0.0065025,0.101602289,0.102001514,0.010404309,-0.176743359,-0.148,-0.00656,-0.55,-0.148,0.189,0.61322808,0.61563763,0.379009692,0.02285,0.0442,0.429,-0.252,0.0442,0.36025,0.457904965,0.459704206,0.211327957,0.017581195,0.01655,0.289,-0.18775,0.01655,0.28075,0.339158041,0.340490691,0.11593391,Whatsapp
0.987414063,0.893,1.45,0.7135,0.893,1.16,0.371255104,0.372713872,0.13891563,-0.183996094,-0.1225,-0.153,-0.299,-0.1225,-0.008215,0.284906289,0.286025768,0.08181074,-0.047831203,-0.0375,-0.106,-0.106,-0.0375,0.01705,0.094917423,0.09529038,0.009080257,0.1283125,0.159,0.159,-0.292,0.159,0.72425,0.717856302,0.720676966,0.51937529,-0.001303906,0.05455,0.0707,-0.27125,0.05455,0.26,0.416722232,0.418359654,0.1750248,-0.027347711,-0.0246,0.14,-0.2615,-0.0246,0.2095,0.306901543,0.308107448,0.094930199,Twitter
1.015710938,0.902,0.749,0.73425,0.902,1.215,0.373215068,0.374681537,0.140386254,-0.176872117,-0.17,-0.012,-0.33375,-0.17,-0.012,0.210280313,0.211106565,0.044565982,-0.026878984,-0.01825,-0.115,-0.0723,-0.01825,0.030175,0.089152499,0.089502805,0.008010752,0.509680469,0.5435,1.03,0.099675,0.5435,0.975,0.522707549,0.524761418,0.275374545,-0.093384375,-0.03885,0.216,-0.3585,-0.03885,0.216,0.426553133,0.428229183,0.183380233,-0.041541406,-0.03055,-0.139,-0.22525,-0.03055,0.15875,0.27274725,0.273818953,0.074976819,Facebook
0.99096875,0.926,1.7,0.60925,0.926,1.3175,0.439004982,0.440729959,0.194242897,-0.18942625,-0.1645,-0.164,-0.3425,-0.1645,-0.0165,0.223862786,0.224742408,0.05050915,-0.017287656,-0.003255,0.0804,-0.0619,-0.003255,0.03905,0.084564397,0.084896675,0.007207445,-0.492260555,-0.4865,-0.16,-0.92275,-0.4865,-0.102225,0.583568917,0.585861928,0.343234198,0.136845547,0.183,0.494,-0.138,0.183,0.41675,0.42365588,0.425320546,0.180897567,0.007778047,0.0995,-0.451,-0.2805,0.0995,0.25275,0.320802398,0.322062923,0.103724527,Whatsapp
0.991515625,0.9195,1.37,0.6195,0.9195,1.37,0.416751218,0.418388754,0.175049149,-0.188066016,-0.1645,-0.102,-0.33425,-0.1645,-0.01345,0.254553222,0.255553435,0.065307558,-0.038625266,-0.0198,-0.073,-0.083525,-0.0198,0.028925,0.086334405,0.086673637,0.007512319,-0.598573211,-0.587,-0.584,-1.1375,-0.587,-0.006525,0.652250404,0.654813284,0.428780437,0.176116797,0.1865,0.243,-0.063375,0.1865,0.408,0.453143245,0.454923775,0.206955641,0.010062422,0.118,-0.517,-0.26475,0.118,0.272,0.386000522,0.387517229,0.150169603,Whatsapp
1.03084375,0.937,1.37,0.70075,0.937,1.37,0.39806688,0.399631,0.159704936,-0.186265234,-0.1665,-0.173,-0.32875,-0.1665,-0.027925,0.250317766,0.251301337,0.063152362,-0.031376828,-0.02965,-0.138,-0.0725,-0.02965,0.031575,0.091323781,0.091682618,0.008405702,-0.353403281,-0.3705,0.191,-0.83025,-0.3705,0.059575,0.725368963,0.728219147,0.530303126,0.069186875,0.06095,0.296,-0.20475,0.06095,0.33675,0.46385584,0.465678463,0.216856431,-0.023903125,0.02305,-0.556,-0.32525,0.02305,0.2705,0.395894907,0.397450492,0.157966894,Whatsapp
1.001023438,0.933,0.585,0.6955,0.933,1.1975,0.367892296,0.369337851,0.136410448,-0.174062422,-0.1145,-0.0384,-0.304,-0.1145,0.0072175,0.249036497,0.250015033,0.062507517,-0.024199219,-0.0227,-0.0411,-0.068825,-0.0227,0.036725,0.089794928,0.090147758,0.008126618,-0.279939844,-0.1795,0.238,-0.83175,-0.1795,0.16375,0.775002515,0.778047723,0.60535826,0.011552188,0.0142,0.296,-0.233,0.0142,0.28825,0.48296492,0.484862628,0.235091768,0.016087734,0.055,0.269,-0.246,0.055,0.30375,0.336941777,0.338265718,0.114423696,Whatsapp
